"SeqID","mean.temp","mean.cloud","mean.wind","start.hour","ord.date","week","duration","num.species","un.id.species","abund","un.id.abund"
4601,72.5,7.5,24,13,241,22,71,13,0,149,0
4602,77,1,2.5,13,248,23,82,15,0,155,0
4603,71,0,8,12,255,24,81,10,0,84,0
4604,74,75,5,12,260,25,73,15,0,106,0
4605,74,0,5.5,13,267,26,70,12,0,129,0
4606,81,45,10,14,276,27,65,4,0,19,0
4608,88.5,35,1,11,183,14,120,14,0,51,0
4609,82,0,12,13,109,3,33,2,0,4,0
4610,62.5,12.5,10,13,113,4,30,1,0,5,0
4611,60,10,7,16,135,7,37,2,0,2,0
4612,79,5,6,11,192,15,150,22,0,85,0
4613,61,0,16,12,142,8,50,4,0,7,0
4614,74,100,6,14,164,11,30,3,0,8,0
4615,92,55,8,13,199,16,145,16,0,90,0
4616,74,3,8,13,168,12,23,2,0,6,0
4617,89.5,10,5,13,171,12,105,10,0,34,0
4618,90,45,7.5,16,176,13,45,4,0,27,0
4619,82,7.5,4,11,205,17,155,20,0,144,0
4620,75,10,5,11,194,15,65,7,0,37,0
4621,95.5,15,12.5,13,217,19,45,2,0,16,0
4622,82.5,0,15,11,226,20,40,9,0,22,0
4623,88,2.5,3,11,213,18,140,19,0,149,0
4624,78,0,10,15,218,19,110,14,0,86,0
4625,75,62.5,9,16,232,21,60,14,0,64,0
4626,87,97,10,11,227,20,130,20,0,92,0
4627,73.5,5,15,11,238,22,30,6,0,21,0
4628,86.5,15,8,11,234,21,165,24,0,189,0
4629,89,0,6,12,253,24,35,7,0,16,0
4630,80,82.5,3.5,15,263,25,40,4,0,13,0
4631,70,0,6.5,16,266,26,45,5,0,48,0
4632,61.5,90,4,12,282,28,35,2,0,4,0
4633,66,NA,6,15,288,29,25,3,0,9,0
4636,72,NA,NA,10,107,3,50,4,0,37,0
4639,67.5,97.5,4,11,102,2,79,1,0,2,0
4640,60,NA,7,12,123,5,60,2,0,4,0
4641,65,20,10,14,130,6,20,2,0,3,0
4642,86,65,10,14,107,3,45,2,0,6,0
4644,71,77.5,5,17,114,4,39,2,0,4,0
4645,68,0,5,13,135,7,25,0,0,0,0
4646,71,0,4,11,125,5,45,4,0,11,0
4647,65,0,13,15,130,6,52,3,0,27,0
4648,70,50,15,12,136,7,40,2,0,3,0
4649,71,5,12,17,135,7,45,2,0,3,0
4650,72,32.5,15,12,143,8,35,2,0,2,0
4651,77,27.5,9.5,13,143,8,48,5,0,7,0
4652,85,0,15,12,151,9,30,5,0,6,0
4653,83,75,8,16,149,9,51,8,0,27,0
4654,70,10,15,12,158,10,40,5,0,13,0
4655,72,25,3,11,159,10,45,5,0,16,0
4657,84,0,2,13,160,10,64,8,0,22,0
4658,72,35,5,13,165,11,65,7,0,47,0
4660,88,42.5,10,14,170,12,68,12,0,23,0
4662,88,100,3,12,173,12,60,5,0,134,0
4663,90,2.5,1.5,16,181,13,54,10,0,13,0
4664,76,30,15,13,186,14,50,7,0,15,0
4665,79,3,6,15,187,14,54,9,0,17,0
4666,88,0,1,16,195,15,74,14,0,44,0
4667,68,30,20,11,192,15,50,6,0,44,0
4668,85,100,5,13,200,16,35,7,0,295,0
4669,81.5,100,4,16,202,16,47,12,0,55,0
4670,80,37.5,7,12,206,17,50,10,0,129,0
4671,79,0,3,10,213,18,55,9,0,133,0
4672,83,0,6,15,221,19,55,13,0,100,0
4673,79.5,55,2,12,204,17,73,15,0,103,0
4674,79,95,3,12,227,20,60,13,0,202,0
4675,NA,NA,NA,11,236,21,40,8,0,152,0
4676,88.5,32.5,1,17,211,18,58,11,0,83,0
4677,82,7.5,10,11,241,22,45,11,0,111,0
4678,88.5,0,1.5,11,213,18,75,12,0,132,0
4679,83.5,12.5,15,11,246,23,45,7,0,164,0
4680,77,75,NA,11,254,24,60,7,0,44,0
4681,70,57.5,3,11,255,24,71,10,0,93,0
4682,68.5,10,10,12,268,26,25,7,0,47,0
4683,70,50,0,11,269,26,50,6,0,14,0
4684,78,5,13,11,274,27,35,6,0,32,0
4685,74,10,6,11,220,19,20,10,0,101,0
4686,81,90,6,15,226,20,75,15,0,109,0
4687,91.5,77.5,1,16,237,21,80,15,0,162,0
4688,76.5,82.5,8,12,240,22,101,17,0,162,0
4689,86,0,4.5,14,249,23,62,12,0,131,0
4690,76.5,15,2,16,254,24,67,13,0,106,0
4692,72,50,3.5,12,269,26,70,13,0,80,0
4693,80,40,4,12,275,27,50,9,0,38,0
4694,71,75,1,16,283,28,50,4,0,8,0
4695,60,50,1,17,288,29,35,0,0,0,0
4696,61,17.5,6,15,295,30,34,0,0,0,0
4697,70,2,7,11,155,10,NA,8,0,19,0
4698,72,2,4,13,169,12,NA,7,0,375,0
4699,78,25,5,12,176,13,NA,7,0,360,0
4700,89,80,7,12,184,14,60,7,0,191,0
4701,90,50,12,14,190,15,95,11,0,513,0
4702,94,30,7,13,197,16,NA,7,0,511,0
4703,92,10,5,14,204,17,NA,10,0,255,0
4704,93,10,NA,14,212,18,75,9,0,66,0
4705,72,100,12,15,222,19,NA,9,0,125,0
4706,76,30,2,12,227,20,NA,14,0,241,0
4707,78,90,12,13,232,21,20,18,0,197,0
4708,78,0,9,12,241,22,45,12,0,128,0
4709,80,90,4,11,248,23,55,13,0,115,0
4710,80,10,2,13,254,24,50,12,0,109,0
4711,78,80,4,14,262,25,50,13,0,82,0
4712,78,0,4,12,269,26,55,10,0,81,0
4713,58,100,9,13,276,27,NA,3,0,15,0
4714,65,15,NA,13,135,7,35,6,0,38,0
4715,NA,NA,NA,11,147,8,25,3,0,9,0
4716,85,30,10,13,148,9,30,6,0,66,0
4717,65,100,4,13,112,4,40,1,0,22,0
4718,63,20,NA,11,126,6,40,4,0,11,0
4719,72,40,NA,12,140,8,50,4,0,249,0
4720,75,2.5,10,11,160,10,35,1,0,25,0
4721,NA,0,NA,11,167,11,55,8,0,309,0
4722,NA,NA,NA,12,154,9,24,4,0,14,0
4723,85,40,NA,11,179,13,50,5,0,57,0
4724,85,60,15,15,165,11,45,7,0,217,0
4725,80,65,NA,11,187,14,60,6,0,96,0
4726,77,0,6,14,193,15,50,6,0,62,0
4727,78,100,NA,11,199,16,NA,7,0,285,0
4728,73,90,NA,11,207,17,40,7,0,188,0
4729,77,85,21,13,174,12,62,9,0,59,0
4730,78,30,NA,14,215,18,75,10,0,251,0
4731,73,25,NA,11,223,19,75,11,0,263,0
4732,75,50,16,13,229,20,60,12,0,293,0
4733,80,20,NA,12,236,21,55,12,0,190,0
4734,75,100,11,11,243,22,25,6,0,162,0
4735,72,65,5,14,181,13,50,9,0,35,0
4736,78,10,NA,11,250,23,NA,10,0,165,0
4737,65,0,22,11,257,24,25,6,0,34,0
4738,68,100,NA,13,264,25,45,2,0,3,0
4739,65,10,10,13,283,28,55,2,0,9,0
4740,76,2.5,15,13,202,16,175,10,0,114,0
4741,79,10,10,15,208,17,60,9,0,107,0
4743,72,0,0,10,157,10,50,4,0,23,0
4749,70,50,15,14,218,19,40,9,0,57,0
4750,76,0,6,15,223,19,75,13,0,94,0
4751,NA,0,10,13,229,20,55,11,0,127,0
4752,NA,0,11,12,237,21,40,8,0,88,0
4753,84,50,13,12,247,23,45,12,0,167,0
4754,77,77.5,10,11,256,24,40,7,0,64,0
4755,NA,NA,NA,NA,91,1,NA,0,0,0,0
4757,75,35,6,11,98,2,160,1,0,1,0
4758,61,77.5,8,NA,104,2,NA,1,0,5,0
4759,60.5,7.5,6,13,115,4,100,2,0,14,0
4760,72,0,16,14,121,5,40,1,0,8,0
4761,63,93.5,13,13,129,6,50,3,0,5,0
4762,65,50,6,14,134,7,30,3,0,4,0
4763,75,2,3,14,148,9,NA,3,0,5,0
4764,80,15,16,11,156,10,70,10,0,27,0
4765,82,NA,2,13,162,11,NA,6,0,88,0
4766,74.5,7.5,10,12,170,12,75,9,0,121,0
4767,86,100,3,12,177,13,220,10,0,147,0
4768,92,NA,10,14,184,14,45,7,0,56,0
4769,82,77.5,NA,13,191,15,80,10,0,103,0
4770,90,29,16,12,197,16,55,7,0,89,0
4771,82,10,2,10,205,17,NA,6,0,92,0
4772,92,55,2,11,210,18,55,7,0,93,0
4773,80,60,3,13,220,19,NA,10,0,145,0
4774,85,100,8,12,224,20,65,11,0,128,0
4775,75,40,NA,13,233,21,35,9,0,91,0
4776,79,60,3,13,240,22,45,8,0,78,0
4777,70,100,NA,12,250,23,NA,7,0,99,0
4778,68,40,8,11,257,24,55,10,0,47,0
4779,73,0,NA,14,268,26,NA,6,0,42,0
4780,75,65,16,12,275,27,40,6,0,35,0
4781,72.5,82.5,16,12,118,4,35,2,0,2,0
4782,71.5,0,1.5,12,125,5,50,6,0,17,0
4783,62,2.5,13,14,120,5,40,1,0,3,0
4784,72.5,45,16,12,105,2,105,1,0,1,0
4785,76,100,NA,12,129,6,70,5,0,26,0
4786,74,100,NA,14,139,7,55,4,0,5,0
4787,75,10,13,13,146,8,75,6,0,11,0
4788,82,20,2,13,153,9,45,3,0,11,0
4789,74,20,15,15,169,12,100,10,0,133,0
4790,82,30,NA,13,165,11,70,5,0,11,0
4791,82,35,NA,12,174,12,75,12,0,34,0
4792,73,50,NA,13,181,13,50,9,0,44,0
4793,81,99,13.5,11,196,15,40,4,0,25,0
4794,85,15,8,15,187,14,60,6,0,14,0
4795,80,87.5,10,11,212,18,50,3,0,52,0
4796,80,5,10,13,251,23,75,14,0,54,0
4797,87.5,50,10,11,210,18,160,19,0,71,0
4798,74,80,6,15,266,25,105,5,0,16,0
4799,68,0,0,14,135,7,45,2,0,8,0
4800,70,20,15,15,143,8,55,1,0,1,0
4801,78,0,0,13,159,10,30,2,0,3,0
4802,84,35,20,17,162,11,50,4,0,21,0
4803,90,60,NA,18,171,12,35,5,0,14,0
4804,86,0,3,11,183,14,30,4,0,11,0
4805,74,30,20,16,192,15,45,4,0,11,0
4806,92.5,30,0,11,202,16,75,8,0,27,0
4807,79,45,16,13,206,17,50,5,0,15,0
4808,82.5,NA,0,12,218,19,30,4,0,9,0
4809,80,3,10,13,220,19,65,7,0,24,0
4810,81,90,10,12,227,20,30,6,0,16,0
4811,86,15,5,15,232,21,60,4,0,37,0
4812,85,50,15,13,242,22,65,5,0,47,0
4813,72,40,8,12,248,23,15,7,0,36,0
4814,92,40,3,16,256,24,60,4,0,15,0
4815,68,80,10,13,268,26,20,3,0,4,0
4816,75,65,20,14,113,4,75,2,0,4,0
4817,75,2.5,12.5,15,116,4,75,1,0,2,0
4818,85,20,18,15,123,5,60,0,0,0,0
4819,80,5,20,15,130,6,70,1,0,1,0
4820,75,100,15,15,137,7,80,4,0,32,0
4821,60,10,10,11,150,9,35,4,0,16,0
4822,82.5,0,6,11,165,11,40,4,0,12,0
4823,85,100,10,11,171,12,80,9,0,61,0
4824,85,5,6,13,180,13,35,3,0,13,0
4825,85,0,18,11,188,14,80,2,0,28,0
4826,91,60,0,13,198,16,75,6,0,33,0
4827,74.5,10,10,13,192,15,40,7,0,16,0
4828,74.5,55,0,12,210,18,35,8,0,26,0
4829,75,0,7,11,237,21,40,5,0,47,0
4830,76.5,0,14,14,247,23,100,5,0,75,0
4831,77.5,10,12.5,14,253,24,110,8,0,137,0
4832,73,75,8,15,265,25,NA,5,0,20,0
4833,61,60,10,16,271,26,10,0,0,0,0
4834,70,10,17.5,15,282,28,90,5,0,11,0
4835,60.5,5,13,13,120,5,35,3,0,3,0
4836,72.5,45,16,12,105,2,105,0,0,0,0
4837,76,100,NA,12,129,6,70,1,0,2,0
4838,64,100,NA,15,139,7,NA,1,0,2,0
4839,75,10,NA,14,146,8,40,8,0,35,0
4840,75,20,2,14,153,9,30,6,0,20,0
4841,82,40,NA,15,165,11,35,8,0,36,0
4842,78,40,NA,13,174,12,20,7,0,17,0
4843,73,70,NA,14,181,13,35,7,0,22,0
4844,81,25,2.5,11,199,16,120,15,0,44,0
4845,85,20,9,16,187,14,35,4,0,8,0
4846,81,100,11,12,196,15,25,3,0,6,0
4847,81,87.5,10,12,212,18,20,3,0,15,0
4848,80,10,10,15,251,23,40,4,0,5,0
4849,74,80,6,13,266,25,225,1,0,12,0
4850,75,2,3,15,148,9,NA,1,0,1,0
4852,72,0,16,15,121,5,20,1,0,1,0
4853,63,93.5,13,14,129,6,25,3,0,5,0
4854,65,50,6,14,134,7,35,2,0,4,0
4855,80,15,16,11,156,10,70,6,0,43,0
4856,82,NA,2,14,162,11,NA,3,0,13,0
4857,69,20,10,11,170,12,65,5,0,34,0
4858,86,100,3,15,177,13,60,6,0,43,0
4859,92,NA,10,15,184,14,30,4,0,23,0
4860,79.5,82.5,16,12,191,15,85,10,0,60,0
4861,86,25,10,12,196,16,55,5,0,81,0
4862,82,10,2,12,205,17,NA,7,0,36,0
4863,93,47.5,2,13,210,18,70,4,0,44,0
4864,80,60,3,15,220,19,NA,4,0,27,0
4865,84,100,6,11,224,20,36,6,0,38,0
4866,75,40,NA,15,233,21,20,3,0,23,0
4867,79,60,3,14,240,22,20,3,0,19,0
4868,70,100,NA,13,250,23,20,6,0,22,0
4869,68,40,8,12,257,24,18,4,0,9,0
4870,73,0,16,15,268,26,25,2,0,2,0
4871,75,65,16,13,275,27,20,4,0,9,0
4872,75,65,20,14,113,4,75,2,0,6,0
4873,75,2.5,12.5,15,116,4,75,1,0,3,0
4874,85,20,18,15,123,5,60,2,0,3,0
4875,80,5,20,15,130,6,60,1,0,2,0
4876,75,100,15,15,137,7,80,7,0,27,0
4877,60,10,10,11,150,9,60,3,0,6,0
4878,80.5,0,6,10,165,11,60,4,0,14,0
4879,85,100,10,11,171,12,80,10,0,77,0
4880,85,5,6,12,180,13,70,4,0,17,0
4881,85,0,18,11,188,14,80,3,0,37,0
4882,73,10,10,12,192,15,75,5,0,16,0
4883,91,60,0,13,198,16,75,4,0,19,0
4884,73.5,75,0,11,210,18,60,4,0,46,0
4885,73,0,7,10,237,21,30,4,0,31,0
4886,76.5,0,14,14,247,23,100,6,0,64,0
4887,77.5,10,12.5,14,253,24,110,8,0,158,0
4888,73,75,8,15,265,25,NA,3,0,31,0
4889,61,60,10,16,271,26,10,2,0,23,0
4890,70,10,17.5,15,282,28,90,3,0,11,0
4891,76.5,57.5,6,11,241,22,135,19,0,138,0
4893,70,20,15,15,143,8,55,1,0,1,0
4894,77,20,0,11,159,10,60,3,0,7,0
4895,86,67.5,22.5,16,162,11,70,2,0,6,0
4896,89,90,15,13,163,11,65,4,0,5,0
4897,91,50,0,16,171,12,102,4,0,34,0
4898,85,0,3,10,183,14,60,4,0,17,0
4899,73,27.5,20,15,192,15,65,2,0,4,0
4900,92.5,30,0,11,202,16,75,4,0,17,0
4901,76,35,15,11,206,17,75,8,0,27,0
4902,82,0,0,11,215,18,45,5,0,18,0
4903,80,5,10,13,220,19,65,5,0,48,0
4904,79.5,80,10,10,227,20,60,11,0,57,0
4905,87,25,7.5,16,232,21,90,7,0,31,0
4906,85,50,15,13,242,22,65,7,0,50,0
4909,72,35,8,11,248,23,60,9,0,39,0
4910,82.5,30,3,15,256,24,90,7,0,84,0
4911,68,75,8,12,268,26,50,2,0,28,0
4912,77,5,4,11,248,23,150,21,0,126,0
4913,76,0.5,11,15,254,24,95,13,0,55,0
4914,82,80,10,10,262,25,145,22,0,83,0
4915,72,27.5,0,15,271,26,120,10,0,39,0
4916,79.5,81.5,1,10,276,27,115,14,0,50,0
4917,NA,NA,NA,NA,283,28,NA,0,0,0,0
4918,60.5,12.5,13,16,291,29,75,3,0,10,0
4919,60.5,0,3,14,295,30,90,9,0,39,0
4921,54,0,5,13,103,2,45,2,0,2,0
4922,65,0,7.5,12,109,3,50,2,0,11,0
4923,57,0,10,13,116,4,50,2,0,9,0
4924,62.5,0,5,13,119,5,50,4,0,23,0
4925,66,70,22,13,131,6,65,5,0,12,0
4926,61,0,15,13,133,7,80,6,0,26,0
4927,69.5,40,5,12,146,8,75,9,0,18,0
4929,75,90,3.5,13,158,10,60,6,0,9,0
4930,73,90,2,14,165,11,70,10,0,29,0
4931,73.5,5,10,12,172,12,110,13,0,84,0
4932,91,0,2,13,175,13,95,11,0,112,0
4933,92,40,10,12,185,14,85,13,0,92,0
4934,85.5,0,8,11,189,15,110,16,0,102,0
4935,82.5,10,14.5,11,196,16,100,14,0,65,0
4936,87,30,15,12,208,17,100,15,0,100,0
4938,78,37.5,1.5,12,220,19,70,12,0,108,0
4939,76.5,0,7.5,13,229,20,85,14,0,75,0
4940,77.5,7.5,10,13,235,21,75,14,0,70,0
4942,78.5,0,2,12,250,23,90,13,0,84,0
4943,81.5,2.5,7.5,11,257,24,70,8,0,83,0
4944,72,12.5,10,12,263,25,80,10,0,75,0
4946,59,10,5,13,278,27,65,8,0,25,0
4947,72,0,2,12,284,28,55,5,0,15,0
4948,75,0,5,13,110,3,100,2,0,3,0
4949,65,0,2,12,117,4,45,2,0,6,0
4950,64,17.5,10,13,124,5,60,8,0,19,0
4951,76,10,7.5,13,130,6,60,7,0,19,0
4952,62.5,5,10,12,137,7,100,11,0,36,0
4953,66,37.5,3.5,12,145,8,115,12,0,64,0
4954,60,0,12.5,13,152,9,120,9,0,35,0
4955,77,15,10,12,159,10,125,15,0,53,0
4956,76.5,10,7.5,12,166,11,120,18,0,96,0
4957,76,0,5,13,173,12,130,14,0,118,0
4958,78,7.5,5,11,179,13,115,20,0,108,0
4959,80.5,60,7.5,11,187,14,125,18,0,89,0
4960,76,10,5,11,193,15,175,24,0,127,0
4961,73.5,10,7.5,12,200,16,185,22,0,117,0
4962,79,55,6,11,207,17,130,17,0,86,0
4963,73,85,2,12,214,18,130,18,0,83,0
4964,83.5,62.5,5,11,221,19,NA,15,0,65,0
4965,83,35,5,11,228,20,100,13,0,76,0
4966,78,0,5,12,236,21,95,16,0,69,0
4967,65,95,10,13,243,22,80,9,0,24,0
4968,66.5,15,2,12,249,23,100,12,0,37,0
4969,66.5,15,2,12,249,23,100,12,0,37,0
4970,77,5,5,13,256,24,75,13,0,36,0
4971,66,0,7.5,12,264,25,70,8,0,27,0
4972,64,15,10,13,285,28,40,3,0,7,0
4974,71,10,1.5,14,92,1,55,0,0,0,0
4975,75,0,2,14,104,2,55,0,0,0,0
4976,82,5,10.5,14,105,3,55,0,0,0,0
4977,60.5,0,0.5,13,117,4,90,1,0,6,0
4978,72,100,6,11,121,5,55,2,0,6,0
4979,73,0,4,15,126,6,55,6,0,9,0
4980,65,5,1.5,14,134,7,60,5,0,20,0
4981,60.5,22.5,2,12,142,8,70,7,0,22,0
4982,64,32.5,1,16,148,9,70,4,0,17,0
4983,72,82.5,1,14,158,10,85,9,0,85,0
4984,72,100,1,13,165,11,140,16,0,146,0
4985,73,7.5,0.5,11,167,11,90,14,0,36,0
4986,70,5,1,11,171,12,115,13,0,90,0
4987,90,50,4,15,177,13,100,7,0,141,0
4988,83,50,0.5,15,183,14,125,16,0,270,0
4989,75.5,28.5,5.5,11,193,15,130,13,0,173,0
4990,84.5,40,2,15,198,16,80,18,0,105,0
4991,77.5,100,2,14,207,17,110,12,0,160,0
4992,76.5,92.5,1.5,14,214,18,115,18,0,308,0
4993,79.5,35,1,15,218,19,80,16,0,94,0
4994,84.5,15,2,15,226,20,115,16,0,122,0
4995,90.5,7.5,3,15,233,21,90,17,0,76,0
4996,81,32.5,2,15,239,22,110,18,0,98,0
4997,69,67.5,4.5,15,247,23,110,14,0,53,0
4998,76,0,0.5,15,254,24,105,15,0,105,0
4999,68,100,3,15,261,25,95,9,0,41,0
5000,67.5,67.5,5,15,267,26,75,4,0,11,0
5001,62,0,0.5,15,280,28,80,7,0,53,0
5002,72,62.5,0,14,283,28,65,4,0,5,0
5003,71,40,4,15,293,29,75,3,0,7,0
5004,69.5,100,5,11,304,31,70,2,0,2,0
5005,74,100,2,15,104,2,70,0,0,0,0
5006,82,5,10,15,105,3,60,0,0,0,0
5007,61,0,1,16,117,4,65,1,0,2,0
5008,74.5,50,1,16,121,5,60,3,0,8,0
5009,73.5,15,2,15,129,6,70,5,0,10,0
5010,79.5,5,16.5,14,105,3,50,1,0,1,0
5011,64.5,5,1,15,134,7,70,2,0,7,0
5012,66.5,0,9,12,109,3,50,2,0,6,0
5013,62.5,0,3,13,117,4,45,1,0,5,0
5014,63,25,7.5,12,124,5,45,4,0,5,0
5015,60,15,2,13,142,8,80,7,0,21,0
5016,73,30,11,11,130,6,50,8,0,9,0
5017,71,10,1.5,15,149,9,90,9,0,32,0
5018,71,97.5,7,15,137,7,60,4,0,5,0
5019,63.5,45,13,15,145,8,60,5,0,5,0
5020,71,90,0.5,13,158,10,70,7,0,40,0
5021,77,60,13.5,13,159,10,60,6,0,14,0
5022,73.5,47.5,11,14,166,11,80,7,0,20,0
5023,73,70,1,15,164,11,75,9,0,44,0
5024,78.5,0,9.5,13,173,12,80,6,0,28,0
5025,72.5,60,3,12,168,12,105,13,0,71,0
5026,80,35,12,13,179,13,80,12,0,66,0
5027,76,100,10.5,11,186,14,65,10,0,50,0
5028,81,7.5,13.5,14,195,15,75,6,0,45,0
5029,84.5,12.5,2,16,173,12,80,7,0,29,0
5030,82,45,11.5,13,201,16,65,7,0,31,0
5031,85,35,2,15,184,14,95,11,0,87,0
5032,72.5,50,1,12,199,16,95,8,0,36,0
5033,75.5,0,1.5,15,205,17,115,12,0,33,0
5034,79,95,11,13,207,17,75,11,0,46,0
5035,71.5,100,10,11,214,18,70,11,0,62,0
5036,73,100,3,11,214,18,80,9,0,93,0
5037,74.5,77.5,5.5,12,222,19,85,10,0,76,0
5038,75.5,30,14,13,229,20,85,10,0,50,0
5039,78,50,3,15,217,19,80,10,0,128,0
5040,77,2.5,14.5,14,235,21,85,9,0,43,0
5041,80,0,1.5,15,231,21,100,14,0,58,0
5042,65.5,45,3.5,13,242,22,145,13,0,56,0
5043,72.5,50,1,13,249,23,100,10,0,50,0
5044,80,22.5,NA,14,253,24,75,12,0,59,0
5045,70.5,0,2.5,14,264,25,90,10,0,58,0
5046,64.5,97.5,4.5,13,267,26,80,6,0,20,0
5047,62.5,0,1,13,280,28,70,8,0,48,0
5048,75,75,2,14,282,28,80,5,0,20,0
5049,74,77.5,2.5,13,304,31,70,2,0,3,0
5050,62,0,2,13,117,4,60,4,0,25,0
5051,69,12.5,12,15,242,22,90,9,0,45,0
5052,72,0,2,12,104,2,60,2,0,18,0
5053,73,60,7.5,11,126,6,100,10,0,54,0
5054,73.5,30,3,14,249,23,70,5,0,23,0
5055,71.5,0,7.5,14,264,25,60,2,0,16,0
5056,75,7.5,7.5,12,282,28,70,0,0,0,0
5057,70,10,6,14,134,7,60,11,0,137,0
5058,68,60,10,11,150,9,125,15,0,164,0
5059,70,2,3,14,92,1,80,0,0,0,0
5060,71,0,3,14,104,2,65,0,0,0,0
5061,70,10,10,11,142,8,140,13,0,146,0
5062,81,7.5,9,14,105,3,90,0,0,0,0
5063,76,0,5,14,118,4,105,2,0,3,0
5064,73,50,10,14,121,5,90,2,0,3,0
5065,70.5,10,3,14,129,6,100,5,0,6,0
5066,64.5,5,8,14,134,7,100,9,0,29,0
5067,78,40,5,13,167,11,60,9,0,40,0
5068,60.5,30,8,15,142,8,90,6,0,41,0
5069,77,65,5,11,182,14,155,21,0,197,0
5070,73.5,7.5,10,13,149,9,140,7,0,115,0
5071,78,87.5,4,14,159,10,105,9,0,87,0
5072,73.5,6.5,5,13,166,11,180,12,0,79,0
5073,65.5,57.5,5,13,171,12,165,10,0,95,0
5074,75.5,85,7,11,188,14,140,21,0,190,0
5075,89,0,5,14,176,13,120,10,0,191,0
5076,76,22.5,5,11,182,14,155,13,0,173,0
5077,81.5,50,4,11,189,15,195,12,0,106,0
5078,79,0,5,11,195,15,120,17,0,131,0
5079,76.5,40,10,11,205,17,135,21,0,181,0
5080,81,2.5,3,11,198,16,180,14,0,56,0
5081,81,100,6,11,212,18,150,18,0,226,0
5082,80,70,0,11,217,19,113,14,0,227,0
5083,82.5,25,1,11,230,20,121,17,0,196,0
5084,85.5,25,10,11,233,21,85,16,0,104,0
5085,79.5,0,7.5,11,237,21,85,14,0,98,0
5086,69,77.5,10,11,247,23,115,18,0,117,0
5087,75,0,5,11,253,24,130,15,0,189,0
5088,75.5,5,4,14,205,17,135,13,0,69,0
5089,76.5,20,10,16,92,1,40,1,0,1,0
5091,81,30,7.5,16,118,4,49,1,0,6,0
5092,81,50,4,14,211,18,120,10,0,79,0
5094,81,20,5,15,126,6,43,3,0,11,0
5095,79.5,0,3,14,218,19,155,14,0,154,0
5096,65.5,90,7.5,15,138,7,72,1,0,2,0
5097,85,5,5,11,227,20,195,14,0,78,0
5099,85.5,70,4,11,233,21,140,11,0,65,0
5100,66,0,5,15,153,9,55,3,0,3,0
5101,71.5,87.5,3.5,11,158,10,55,1,0,2,0
5102,77.5,10,3,11,240,22,155,15,0,42,0
5103,70.5,37.5,7.5,11,167,11,49,2,0,2,0
5104,70.5,50,5,14,247,23,135,11,0,28,0
5105,85,10,5,16,181,13,53,5,0,22,0
5106,84,95,3.5,12,188,14,53,5,0,24,0
5107,81.5,5,3.5,14,195,15,47,5,0,34,0
5108,92.5,92.5,2,16,202,16,53,7,0,37,0
5109,73,87.5,2,11,209,17,54,3,0,54,0
5110,82.5,82.5,2,11,213,18,44,5,0,39,0
5111,76,87.5,7.5,11,220,19,47,5,0,38,0
5112,85,70,2,11,227,20,48,6,0,40,0
5113,85,25,2,16,237,21,42,7,0,31,0
5114,77.5,10,3,14,255,24,90,8,0,35,0
5115,79.5,0,3,14,260,25,120,12,0,52,0
5116,83,92.5,5,15,241,22,102,6,0,20,0
5117,67.5,82.5,5,13,269,26,135,6,0,92,0
5118,73,0,1,13,281,28,80,6,0,25,0
5119,65,0,3,13,286,28,60,3,0,5,0
5120,74,97,7.5,16,251,23,38,4,0,12,0
5121,64.5,0,7.5,14,303,31,60,3,0,4,0
5122,69,30,10,13,258,24,55,4,0,36,0
5123,69,60,22,14,267,26,55,1,0,1,0
5125,64.5,17.5,13,14,113,4,60,2,0,2,0
5126,74,0,2.5,13,104,2,45,1,0,1,0
5127,61,35,9,14,120,5,120,5,0,11,0
5128,79,17.5,7.5,13,105,3,45,4,0,7,0
5129,62.5,5,2.5,14,114,4,45,1,0,3,0
5130,67,0,0,13,119,5,60,7,0,20,0
5131,69.5,95,9.5,14,134,7,65,5,0,7,0
5132,73.5,62.5,16,15,139,7,86,5,0,11,0
5133,80,45,10,13,126,6,105,13,0,41,0
5134,77,95,4,14,148,9,125,6,0,17,0
5135,70.5,22.5,4,11,134,7,180,6,0,11,0
5136,71,90,11,15,157,10,75,8,0,23,0
5137,78.5,100,0,13,164,11,95,10,0,45,0
5138,80,15,16,14,178,13,80,8,0,37,0
5139,67.5,70,3,13,146,8,75,6,0,36,0
5140,66,85,3,13,147,9,75,5,0,35,0
5141,69.5,0,1,11,157,10,45,3,0,9,0
5142,80.5,100,2,13,161,11,60,6,0,27,0
5143,85,0,1,13,174,12,75,9,0,55,0
5144,87,0,1,13,175,13,30,7,0,80,0
5145,80,52.5,0,13,182,14,135,7,0,84,0
5146,86,5,1.5,13,189,15,90,10,0,94,0
5147,84,87.5,4,13,195,15,105,10,0,50,0
5148,82.5,35,1.5,13,206,17,105,12,0,87,0
5149,90,27,8,14,184,14,75,5,0,42,0
5150,77,55,6,13,210,18,90,13,0,115,0
5151,80,72.5,8,14,191,15,105,10,0,59,0
5152,80,50,2,13,217,19,90,10,0,101,0
5153,85,0,3,14,198,16,105,10,0,32,0
5154,80,90,7.5,15,204,17,NA,8,0,26,0
5155,82,57.5,0,13,224,20,75,10,0,82,0
5156,87,80,4,14,220,19,75,11,0,49,0
5157,89,20,2,11,232,21,112,12,0,93,0
5159,85.5,25,3,13,239,22,90,9,0,75,0
5160,85,30,6,15,240,22,NA,12,0,59,0
